"{""$oid"":""64e4aa056f69ac7aed412bd5""}"	1692707333	"{""victim"":{""tags"":[""HitWidget"",""AI""],""Location"":""X=2626.019 Y=-3170.018 Z=190.150"",""Token"":"""",""team_id"":"""",""Character"":""Hero""},""associated_users"":[],""user_id"":"""",""MapName"":""L_EliteEnclave_V1_PLA"",""virtual_server_id"":1046,""KillInstigator"":{""Headshot"":0,""OneShot"":0,""Location"":""X=2394.625 Y=-3416.761 Z=190.371"",""tags"":[""HitWidget"",""AI""],""Distance"":338.26818376301838498,""used_weapon"":{""type"":""Pistol"",""name"":""BerettaPistol""},""Token"":"""",""Character"":""Hero"",""team_id"":""""},""Assists"":[{""Character"":""Hero"",""tags"":[""HitWidget"",""AI""],""Token"":"""",""team_id"":"""",""Location"":""X=2760.022 Y=-2826.894 Z=190.150""}],""GameModeName"":""Conquest""}"	CC.Event.KillEvent	d696f31e-ba66-4538-9c35-8723b2986010	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa0b6f69ac7aed412bd6""}"	1692707338	"{""victim"":{""tags"":[""HitWidget"",""AI""],""team_id"":"""",""Character"":""Hero"",""Location"":""X=2952.322 Y=-2540.456 Z=190.150"",""Token"":""""},""associated_users"":[],""user_id"":"""",""MapName"":""L_EliteEnclave_V1_PLA"",""virtual_server_id"":1046,""KillInstigator"":{""tags"":[""HitWidget"",""AI""],""team_id"":"""",""Location"":""X=3129.067 Y=-2235.583 Z=190.150"",""OneShot"":0,""Headshot"":0,""used_weapon"":{""name"":""MK556Rifle"",""type"":""Rifle""},""Character"":""Hero"",""Distance"":352.40110601570040672,""Token"":""""},""Assists"":[],""GameModeName"":""Conquest""}"	CC.Event.KillEvent	c73cfca2-152a-4dbe-b586-be587ca1cda4	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa126f69ac7aed412bd7""}"	1692707346	"{""KillInstigator"":{""Token"":"""",""Location"":""X=2545.901 Y=-2158.217 Z=190.150"",""OneShot"":0,""Character"":""Hero"",""Headshot"":0,""tags"":[""HitWidget"",""AI""],""Distance"":1479.7666508095767313,""used_weapon"":{""name"":""MK556Rifle"",""type"":""Rifle""},""team_id"":""""},""associated_users"":[],""GameModeName"":""Conquest"",""user_id"":"""",""Assists"":[{""tags"":[""HitWidget"",""AI""],""Location"":""X=2585.335 Y=-2496.175 Z=190.150"",""Token"":"""",""team_id"":"""",""Character"":""Hero""}],""MapName"":""L_EliteEnclave_V1_PLA"",""victim"":{""tags"":[""HitWidget"",""AI""],""Location"":""X=2882.605 Y=-3599.168 Z=190.150"",""Token"":"""",""team_id"":"""",""Character"":""Hero""},""virtual_server_id"":1046}"	CC.Event.KillEvent	6812c448-40a1-4dab-a2b8-952a17034d2e	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa15b50712b7544270a8""}"	1692707349	"{""GameModeName"":""Conquest"",""Assists"":[],""user_id"":"""",""virtual_server_id"":1046,""victim"":{""Token"":"""",""team_id"":"""",""Character"":""Hero"",""tags"":[""HitWidget"",""AI""],""Location"":""X=198.722 Y=-9463.970 Z=-201.443""},""KillInstigator"":{""tags"":[""HitWidget"",""AI""],""Token"":"""",""Distance"":1415.8104399247470155,""team_id"":"""",""used_weapon"":{""type"":""Rifle"",""name"":""MK556Rifle""},""Location"":""X=-79.602 Y=-8075.822 Z=-211.443"",""Headshot"":0,""Character"":""Hero"",""OneShot"":0},""associated_users"":[],""MapName"":""L_EliteEnclave_V1_PLA""}"	CC.Event.KillEvent	8c59dd5a-acef-4bf2-abc4-ca2f33f68d79	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa17ba64ff72081dc034""}"	1692707351	"{""MapName"":""L_EliteEnclave_V1_PLA"",""associated_users"":[],""victim"":{""team_id"":"""",""tags"":[""HitWidget"",""AI""],""Character"":""Hero"",""Token"":"""",""Location"":""X=2142.326 Y=-3530.897 Z=190.150""},""user_id"":"""",""KillInstigator"":{""Distance"":1228.6761906283966255,""tags"":[""HitWidget"",""AI""],""Token"":"""",""Character"":""Hero"",""used_weapon"":{""type"":""Rifle"",""name"":""MK556Rifle""},""OneShot"":0,""team_id"":"""",""Headshot"":0,""Location"":""X=2914.982 Y=-2575.571 Z=190.150""},""Assists"":[],""GameModeName"":""Conquest"",""virtual_server_id"":1046}"	CC.Event.KillEvent	009e5442-b3a2-46e4-be36-315848e5aaf2	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa19ba64ff72081dc035""}"	1692707353	"{""virtual_server_id"":1046,""MapName"":""L_EliteEnclave_V1_PLA"",""KillInstigator"":{""tags"":[""HitWidget"",""AI""],""Character"":""Hero"",""used_weapon"":{""name"":""MK556Rifle"",""type"":""Rifle""},""Distance"":935.7380554834163604,""Headshot"":0,""OneShot"":0,""Location"":""X=2812.082 Y=-2981.605 Z=190.150"",""team_id"":"""",""Token"":""""},""user_id"":"""",""GameModeName"":""Conquest"",""victim"":{""Character"":""Hero"",""tags"":[""HitWidget"",""AI""],""Location"":""X=2010.360 Y=-3464.143 Z=192.257"",""team_id"":"""",""Token"":""""},""Assists"":[],""associated_users"":[]}"	CC.Event.KillEvent	706f1440-04a2-4325-80ec-a70b7341fd44	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa196f69ac7aed412bd8""}"	1692707353	"{""MapName"":""L_EliteEnclave_V1_PLA"",""Assists"":[],""user_id"":"""",""associated_users"":[],""GameModeName"":""Conquest"",""KillInstigator"":{""Character"":""Hero"",""OneShot"":0,""used_weapon"":{""type"":""Rifle"",""name"":""MK556Rifle""},""Token"":"""",""Headshot"":0,""tags"":[""HitWidget"",""AI""],""Location"":""X=142.005 Y=-11793.553 Z=-311.443"",""Distance"":2480.205376671646718,""team_id"":""""},""virtual_server_id"":1046,""victim"":{""Character"":""Hero"",""Token"":"""",""Location"":""X=1324.380 Y=-9616.099 Z=-201.443"",""tags"":[""HitWidget"",""AI""],""team_id"":""""}}"	CC.Event.KillEvent	50145107-ebc8-4214-863a-36f64511b17a	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa226f69ac7aed412bd9""}"	1692707362	"{""virtual_server_id"":1046,""associated_users"":[],""GameModeName"":""Conquest"",""victim"":{""Token"":"""",""Location"":""X=-884.768 Y=-8677.516 Z=-211.443"",""team_id"":"""",""Character"":""Hero"",""tags"":[""HitWidget"",""AI""]},""MapName"":""L_EliteEnclave_V1_PLA"",""Assists"":[],""KillInstigator"":{""Distance"":820.0819330285568185,""Character"":""Hero"",""used_weapon"":{""type"":""Rifle"",""name"":""MK556Rifle""},""OneShot"":0,""Location"":""X=-1123.127 Y=-7892.839 Z=-211.443"",""team_id"":"""",""Token"":"""",""Headshot"":0,""tags"":[""HitWidget"",""AI""]},""user_id"":""""}"	CC.Event.KillEvent	80dc64a3-608b-47ff-bf2a-f7b4d879ee4a	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa22b50712b7544270a9""}"	1692707362	"{""virtual_server_id"":1046,""associated_users"":[],""GameModeName"":""Conquest"",""victim"":{""tags"":[""HitWidget"",""AI""],""Token"":"""",""Character"":""Hero"",""Location"":""X=-1123.127 Y=-7892.839 Z=-211.443"",""team_id"":""""},""MapName"":""L_EliteEnclave_V1_PLA"",""Assists"":[],""KillInstigator"":{""Distance"":2383.1838807740223274,""Character"":""Hero"",""used_weapon"":{""type"":""Rifle"",""name"":""MK556Rifle""},""OneShot"":0,""Location"":""X=-1723.774 Y=-10199.089 Z=-211.443"",""team_id"":"""",""Token"":"""",""Headshot"":0,""tags"":[""HitWidget"",""AI""]},""user_id"":""""}"	CC.Event.KillEvent	a04fd370-cb80-4f76-8bdc-8d1cd17f70cf	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa25b50712b7544270aa""}"	1692707365	"{""virtual_server_id"":1046,""associated_users"":[],""GameModeName"":""Conquest"",""victim"":{""Location"":""X=1600.110 Y=-3929.190 Z=194.200"",""Token"":"""",""team_id"":"""",""tags"":[""HitWidget"",""AI""],""Character"":""Hero""},""MapName"":""L_EliteEnclave_V1_PLA"",""Assists"":[],""KillInstigator"":{""Distance"":3005.1961573284929727,""Character"":""Hero"",""used_weapon"":{""type"":""Rifle"",""name"":""MK556Rifle""},""OneShot"":0,""Location"":""X=-1405.020 Y=-3909.257 Z=194.200"",""team_id"":"""",""Token"":"""",""Headshot"":0,""tags"":[""HitWidget"",""AI""]},""user_id"":""""}"	CC.Event.KillEvent	ba82f2e8-12cd-45aa-87bd-d38442193c71	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa26b50712b7544270ab""}"	1692707366	"{""Assists"":[],""user_id"":"""",""associated_users"":[],""MapName"":""L_EliteEnclave_V1_PLA"",""GameModeName"":""Conquest"",""victim"":{""tags"":[""HitWidget"",""AI""],""Token"":"""",""Character"":""Hero"",""Location"":""X=2100.335 Y=-2400.617 Z=192.291"",""team_id"":""""},""KillInstigator"":{""tags"":[""HitWidget"",""AI""],""used_weapon"":{""type"":""Pistol"",""name"":""BerettaPistol""},""Distance"":416.00339002095296337,""OneShot"":0,""Headshot"":0,""Token"":"""",""Character"":""Hero"",""team_id"":"""",""Location"":""X=1874.239 Y=-2051.425 Z=190.150""},""virtual_server_id"":1046}"	CC.Event.KillEvent	8be3a03f-c97e-42bf-8881-7c576442fac5	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa28ba64ff72081dc038""}"	1692707368	"{""Assists"":[],""user_id"":"""",""associated_users"":[],""MapName"":""L_EliteEnclave_V1_PLA"",""GameModeName"":""Conquest"",""victim"":{""tags"":[""HitWidget"",""AI""],""Token"":"""",""Character"":""Hero"",""Location"":""X=295.881 Y=-8701.410 Z=-211.443"",""team_id"":""""},""KillInstigator"":{""Headshot"":0,""Distance"":535.33161073380756534,""tags"":[""HitWidget"",""AI""],""Token"":"""",""Character"":""Hero"",""team_id"":"""",""used_weapon"":{""name"":""MK556Rifle"",""type"":""Rifle""},""Location"":""X=60.729 Y=-8220.490 Z=-211.443"",""OneShot"":0},""virtual_server_id"":1046}"	CC.Event.KillEvent	872383dd-390c-48ed-a26d-0925715a5b7c	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa2cba64ff72081dc039""}"	1692707372	"{""Assists"":[{""tags"":[""HitWidget"",""AI""],""Token"":"""",""Character"":""Hero"",""Location"":""X=1902.129 Y=-2131.539 Z=192.272"",""team_id"":""""}],""user_id"":"""",""associated_users"":[],""MapName"":""L_EliteEnclave_V1_PLA"",""GameModeName"":""Conquest"",""victim"":{""tags"":[""HitWidget"",""AI""],""Token"":"""",""Character"":""Hero"",""Location"":""X=2208.758 Y=-2024.788 Z=190.150"",""team_id"":""""},""KillInstigator"":{""tags"":[""HitWidget"",""AI""],""used_weapon"":{""type"":""Rifle"",""name"":""MK556Rifle""},""Distance"":1094.5659107084804873,""OneShot"":0,""Headshot"":0,""Token"":"""",""Character"":""Hero"",""team_id"":"""",""Location"":""X=2284.010 Y=-3116.764 Z=190.150""},""virtual_server_id"":1046}"	CC.Event.KillEvent	c46311c3-4c2b-4eba-b730-2c06d57374ca	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
"{""$oid"":""64e4aa32b50712b7544270ac""}"	1692707378	"{""Assists"":[],""user_id"":"""",""associated_users"":[],""MapName"":""L_EliteEnclave_V1_PLA"",""GameModeName"":""Conquest"",""victim"":{""Location"":""X=1951.597 Y=-1968.548 Z=192.307"",""Token"":"""",""team_id"":"""",""tags"":[""HitWidget"",""AI""],""Character"":""Hero""},""KillInstigator"":{""Headshot"":0,""Distance"":1156.2336815350145116,""tags"":[""HitWidget"",""AI""],""Token"":"""",""Character"":""Hero"",""team_id"":"""",""used_weapon"":{""type"":""Rifle"",""name"":""MK556Rifle""},""Location"":""X=2286.927 Y=-3075.085 Z=190.150"",""OneShot"":0},""virtual_server_id"":1046}"	CC.Event.KillEvent	5f0460d5-6c36-4b38-b2c2-12da5449f739	"{""CC.Event.KillEvent"":""SLIDE[application.modules.ingestion.common.handlers.citizen_conflict_handler.CitizenHandlers.handle_kill_event,application.modules.ingestion.common.handlers.event_handlers.CommonEventHandlers.store_event,""}"
